id,simTime,predprey,lifespan,RanW,caughtBy,byRanW
2,6051.78732919693,pred,212.63153505325317,False,10,True
6,6081.880690097809,pred,252.75042295455933,True,15,False
10,6113.99550819397,pred,329.02941703796387,True,27,False
24,6148.111871004105,pred,230.70483899116516,False,8,False
7,6148.111871004105,prey,66.23118090629578,True,15,False
14,6162.157827138901,prey,387.2262330055237,False,13,True
9,6172.175572156906,prey,112.37571215629578,True,8,False
26,6178.1939561367035,prey,395.24396204948425,False,13,True
27,6178.1939561367035,pred,535.7371809482574,False,3,False
1,6182.215456008911,prey,393.2424190044403,False,14,False
17,6184.233258008957,prey,395.2602210044861,False,14,False
3,6204.29603099823,pred,206.6408829689026,False,27,False
